"Land_cover","Band1","Band2","Band3","Band4"
"Forest",0.0218982864171267,0.0245952140539885,0.0180927086621523,0.195292606949806
"Forest",0.0314999967813492,0.0367999970912933,0.0244999993592501,0.275600016117096
"Forest",0.0297962538897991,0.0381978824734688,0.0255989748984575,0.325093299150467
"Forest",0.0389995500445366,0.0601987689733505,0.0365932621061802,0.330788016319275
"Forest",0.0255966745316982,0.0298977866768837,0.0234942678362131,0.221599280834198
"Forest",0.0345938764512539,0.04009760171175,0.0292911026626825,0.207878246903419
"Forest",0.0276972614228725,0.0364965200424194,0.0249880477786064,0.299577713012695
"Forest",0.0322978794574738,0.0383987054228783,0.0288998670876026,0.302884608507156
"Forest",0.0323999971151352,0.0441999956965446,0.0305000003427267,0.329699993133545
"Forest",0.026699997484684,0.028999999165535,0.022299999371171,0.217899993062019
"Forest",0.0253999978303909,0.0269999951124191,0.0206999983638525,0.211999997496605
"Forest",0.0219953395426273,0.0205943118780851,0.0168866775929928,0.119385778903961
"Forest",0.0370934680104256,0.0418981313705444,0.0317946970462799,0.289987713098526
"Forest",0.0332999974489212,0.0371999964118004,0.0290000010281801,0.196199998259544
"Forest",0.0301999971270561,0.0306999981403351,0.0239999983459711,0.188799992203712
"Forest",0.0348971076309681,0.0523916333913803,0.0329943411052227,0.364288151264191
"Forest",0.031199999153614,0.0404999926686287,0.0268999990075827,0.321000009775162
"Forest",0.0294950809329748,0.0324985533952713,0.0250923316925764,0.245498925447464
"Forest",0.0229956656694412,0.0241976510733366,0.0190998297184706,0.192792803049088
"Forest",0.0185999944806099,0.0180990733206272,0.0172862019389868,0.126175194978714
"Forest",0.0297962538897991,0.032597154378891,0.0245918482542038,0.252696692943573
"Forest",0.0296999961137772,0.0388999953866005,0.025900000706315,0.301100015640259
"Forest",0.0290999934077263,0.0357999950647354,0.0259999986737967,0.248599991202354
"Forest",0.0364999659359455,0.0395990461111069,0.0305863749235868,0.206479281187057
"Forest",0.0281999930739403,0.0375999957323074,0.0268999990075827,0.284799993038177
"Forest",0.0292966030538082,0.0420948453247547,0.0276852883398533,0.317888647317886
"Forest",0.0294959638267756,0.0372970439493656,0.026499243453145,0.288995534181595
"Forest",0.033398225903511,0.0445941276848316,0.0295953508466482,0.310693144798279
"Forest",0.0214965399354696,0.0194966476410627,0.0168940015137196,0.10678443312645
"Forest",0.0300999954342842,0.0373999997973442,0.0241999980062246,0.254799991846085
"Forest",0.0309999957680702,0.0372999981045723,0.0250999983400106,0.257499992847443
"Forest",0.0305999964475632,0.0413999930024147,0.0268000010401011,0.398499995470047
"Forest",0.0250937324017286,0.0315982550382614,0.0201895479112864,0.253396719694138
"Forest",0.0308986399322748,0.0372999832034111,0.0271873865276575,0.248576939105988
"Forest",0.0318999961018562,0.0365999937057495,0.0270999986678362,0.206899985671043
"Forest",0.0326999947428703,0.0459999963641167,0.0307000000029802,0.320699989795685
"Forest",0.0329996831715107,0.0374936014413834,0.0260920524597168,0.269294768571854
"Forest",0.0354999974370003,0.0509999990463257,0.0407999977469444,0.282900005578995
"Forest",0.0204947274178267,0.0199953652918339,0.0172901526093483,0.130588844418526
"Forest",0.0316914170980453,0.040896225720644,0.0283870361745358,0.264398336410522
"Forest",0.0219999998807907,0.0221999958157539,0.0186000000685453,0.138199999928474
"Forest",0.0309987906366587,0.0391985327005386,0.0324897915124893,0.253680557012558
"Forest",0.0330999940633774,0.0483999997377396,0.0290999989956617,0.385800004005432
"Forest",0.0337999984622002,0.0424999967217445,0.0294000003486872,0.265599995851517
"Forest",0.0309999957680702,0.0374999940395355,0.0253999996930361,0.288500010967255
"Forest",0.0229969508945942,0.0251948181539774,0.0221889093518257,0.168094784021378
"Forest",0.0256960261613131,0.0264963172376156,0.0213977564126253,0.176694869995117
"Forest",0.0292972419410944,0.0330972857773304,0.0267993286252022,0.24238646030426
"Forest",0.0301925241947174,0.0352913327515125,0.0267875101417303,0.250891506671906
"Forest",0.0344942361116409,0.0456928461790085,0.029586685821414,0.328587770462036
"Forest",0.0301999971270561,0.0412999987602234,0.0272000003606081,0.320600003004074
"Forest",0.0295997299253941,0.0383966863155365,0.0282956622540951,0.295888811349869
"Forest",0.0277999937534332,0.0352999940514565,0.0241999980062246,0.281100004911423
"Forest",0.0283999964594841,0.0370999947190285,0.0265999976545572,0.312799990177155
"Forest",0.0255961753427982,0.0313950255513191,0.0239970106631517,0.26078674197197
"Forest",0.0241968091577291,0.0294970460236073,0.0197986457496881,0.231996640563011
"Forest",0.026492964476347,0.031898345798254,0.0210934542119503,0.239979475736618
"Forest",0.0230965595692396,0.0230942368507385,0.0187899135053158,0.166976973414421
"Forest",0.0345981977880001,0.0520915314555168,0.0325944572687149,0.392282754182816
"Mining",0.0522988587617874,0.051394559442997,0.0604906231164932,0.0786860436201096
"Mining",0.0575969405472279,0.0771926939487457,0.109684705734253,0.127982288599014
"Mining",0.0487985834479332,0.0513993762433529,0.0505977943539619,0.133476361632347
"Mining",0.0409999936819077,0.0540999993681908,0.0616999939084053,0.238099977374077
"Mining",0.0851960480213165,0.0986926630139351,0.119794256985188,0.12758706510067
"Mining",0.0766969323158264,0.0987944230437279,0.126895844936371,0.141476154327393
"Mining",0.0403999984264374,0.0499999970197678,0.058799996972084,0.221200004220009
"Mining",0.086998350918293,0.120094910264015,0.15709613263607,0.165182620286942
"Mining",0.0657932460308075,0.0825944542884827,0.0900987535715103,0.187287345528603
"Mining",0.0431999936699867,0.0532999932765961,0.0690999999642372,0.173899993300438
"Mining",0.0568995103240013,0.0825944542884827,0.138590097427368,0.183586537837982
"Mining",0.0479928776621819,0.0435970351099968,0.0507890954613686,0.0518992133438587
"Mining",0.0522945821285248,0.0574979744851589,0.0718957483768463,0.0773752257227898
"Mining",0.0531999543309212,0.0488970167934895,0.0578999742865562,0.0513783842325211
"Mining",0.0425999984145164,0.052499994635582,0.0665999948978424,0.204399988055229
"Mining",0.0451999977231026,0.0571999922394753,0.0767999961972237,0.0747999995946884
"Mining",0.0439987182617188,0.0588919706642628,0.0737995803356171,0.170677661895752
"Mining",0.052899993956089,0.0729999989271164,0.0967999920248985,0.23489998281002
"Mining",0.0838967561721802,0.118290618062019,0.172188296914101,0.196775436401367
"Mining",0.0529963485896587,0.0473917499184608,0.0550920851528645,0.054876621812582
"Mining",0.0621975474059582,0.0568978004157543,0.0702876970171928,0.0635757297277451
"Mining",0.0428940616548061,0.0509928315877914,0.0734866484999657,0.165894106030464
"Mining",0.0433922447264194,0.0574931725859642,0.105790220201015,0.118390664458275
"Mining",0.088696226477623,0.128798127174377,0.185495972633362,0.212990686297417
"Mining",0.0474990010261536,0.0469996705651283,0.0511975325644016,0.0918989479541779
"Mining",0.0663996636867523,0.0749903470277786,0.0940978825092316,0.0851838067173958
"Mining",0.050098218023777,0.0555909723043442,0.0757904127240181,0.117285065352917
"Mining",0.0703999996185303,0.112300001084805,0.173199996352196,0.209399998188019
"Mining",0.0673960298299789,0.0673960447311401,0.115187369287014,0.169493943452835
"Mining",0.0640950500965118,0.0804983898997307,0.115187369287014,0.138487830758095
"Mining",0.0444925837218761,0.0425999611616135,0.0447908602654934,0.0543921366333961
"Mining",0.0561934150755405,0.0527981780469418,0.0631854757666588,0.0569995827972889
"Mining",0.0806994959712029,0.106693729758263,0.147387132048607,0.158684387803078
"Mining",0.061495803296566,0.0625995099544525,0.0759988650679588,0.0876882821321487
"Mining",0.0764975473284721,0.0829958096146584,0.11408369243145,0.123276062309742
"Mining",0.0552966445684433,0.051694642752409,0.0624985583126545,0.0582966431975365
"Mining",0.0509949661791325,0.0655955374240875,0.10539872199297,0.174785166978836
"Mining",0.0527970679104328,0.0476918257772923,0.0561874620616436,0.0531846880912781
"Mining",0.0851960480213165,0.0945930629968643,0.126296952366829,0.146181732416153
"Mining",0.0599968992173672,0.0658908486366272,0.082492507994175,0.100181542336941
"Mining",0.0829915404319763,0.101799957454205,0.131399512290955,0.130678117275238
"Mining",0.0442933030426502,0.0528998114168644,0.0660974159836769,0.0351854264736176
"Mining",0.0343998819589615,0.0456966124475002,0.0485946908593178,0.19369575381279
"Mining",0.0565962456166744,0.0570914335548878,0.0645850300788879,0.0758878886699677
"Mining",0.061495803296566,0.0660941451787949,0.0796850025653839,0.0898886620998383
"Mining",0.0763938426971436,0.0973906815052032,0.122297585010529,0.169290155172348
"Mining",0.0938952788710594,0.121097035706043,0.154489427804947,0.16557677090168
"Mining",0.0501978471875191,0.0518930852413177,0.0549964904785156,0.10887910425663
"Mining",0.0478932335972786,0.0497972927987576,0.0477986335754395,0.10489697009325
"Mining",0.0544999986886978,0.0655999928712845,0.0795999988913536,0.134499996900558
"Mining",0.0903991609811783,0.115091606974602,0.173987343907356,0.20148116350174
"Mining",0.0573976822197437,0.0562976002693176,0.0686967447400093,0.0763852372765541
"Mining",0.0439944006502628,0.0415980368852615,0.0519887171685696,0.104299142956734
"Mining",0.0628993287682533,0.0707987323403358,0.087699681520462,0.124483868479729
"Mining",0.0447999984025955,0.0534999966621399,0.0717999935150146,0.213799998164177
"Mining",0.0767965689301491,0.0928987860679626,0.117186792194843,0.130499318242073
"Mining",0.0472999960184097,0.0508999973535538,0.0684999972581863,0.0839000046253204
"Mining",0.0630986019968987,0.0634949579834938,0.0829966738820076,0.100496664643288
"Mining",0.0630986019968987,0.0643903836607933,0.0749906674027443,0.0882878676056862
"Mining",0.0481999963521957,0.0561999976634979,0.0753999948501587,0.116299986839294
"Mining",0.0457964949309826,0.03669498488307,0.0394880808889866,0.0357979126274586
"Mining",0.0442976281046867,0.0481903739273548,0.0726868957281113,0.12889675796032
"Mining",0.0565962456166744,0.0527981780469418,0.0604906231164932,0.0577767640352249
"Mining",0.0581991076469421,0.0899996533989906,0.142492115497589,0.192883253097534
"Mining",0.0603997893631458,0.059797041118145,0.0708875358104706,0.0737755671143532
"Mining",0.0579998530447483,0.0539985150098801,0.0681838914752007,0.0592887438833714
"Mining",0.0562973469495773,0.0532967261970043,0.0628984868526459,0.0662852898240089
"Mining",0.0578915737569332,0.0806968733668327,0.111892394721508,0.208476111292839
"Mining",0.0505964010953903,0.0702905580401421,0.126392394304276,0.163376584649086
"Mining",0.0898923426866531,0.126596137881279,0.186693459749222,0.20987506210804
"Mining",0.0866995677351952,0.122399605810642,0.18279142677784,0.236596032977104
"Mining",0.0733916312456131,0.0741965398192406,0.0915941447019577,0.0983865782618523
"Mining",0.0610971935093403,0.0733979046344757,0.0833881571888924,0.164991572499275
"Mining",0.0526974461972713,0.0474933795630932,0.0539967305958271,0.0433905236423016
"Mining",0.0451986864209175,0.0426967740058899,0.044799517840147,0.0580812133848667
"Mining",0.0600965358316898,0.0857982933521271,0.144691407680511,0.187478616833687
"Mining",0.0546945258975029,0.0761954784393311,0.124584645032883,0.174581781029701
"Mining",0.0434962064027786,0.0541921593248844,0.0884908884763718,0.105889268219471
"Mining",0.0566999986767769,0.0785999968647957,0.0774999931454659,0.262800008058548
"Mining",0.0918980464339256,0.116596326231956,0.171195819973946,0.193391785025597
"Mining",0.0603997893631458,0.0694966614246368,0.0842834934592247,0.132485136389732
"Mining",0.0558944940567017,0.0532967261970043,0.0703832879662514,0.0786860436201096
"Mining",0.0449994206428528,0.0601987689733505,0.102990947663784,0.0868756622076035
"Mining",0.054499514400959,0.0488921962678432,0.0593950971961021,0.0531846880912781
"Mining",0.0504961423575878,0.0647943913936615,0.0961934700608253,0.227097764611244
"Mining",0.0653946921229362,0.0763987153768539,0.0835965722799301,0.220787554979324
"Mining",0.0536938197910786,0.0729913711547852,0.0967923477292061,0.206288233399391
"Mining",0.0431999936699867,0.0483999997377396,0.0694999992847443,0.0902999937534332
"Mining",0.0673960298299789,0.0848933383822441,0.116195447742939,0.154791355133057
"Mining",0.0940986052155495,0.127395510673523,0.164597883820534,0.21829429268837
"Mining",0.0767965689301491,0.0883927643299103,0.116195447742939,0.136794686317444
"Mining",0.0771994143724442,0.0817954763770103,0.099896140396595,0.101782068610191
"Mining",0.0522945821285248,0.0530934818089008,0.0642980486154556,0.0713843703269958
"Mining",0.0428983792662621,0.0606973208487034,0.0771983563899994,0.200577810406685
"Mining",0.056999996304512,0.0768999978899956,0.0979999974370003,0.148199990391731
"Mining",0.0600965358316898,0.0552956759929657,0.0659845322370529,0.0632827877998352
"Mining",0.0613999962806702,0.0721999928355217,0.0866999924182892,0.135799989104271
"Mining",0.0599968992173672,0.0665974766016006,0.0796933695673943,0.113279916346073
"Mining",0.0498989336192608,0.0690998360514641,0.126496583223343,0.160986050963402
"Mining",0.0505999997258186,0.0691999942064285,0.0989999920129776,0.169299989938736
"Mining",0.0549934841692448,0.051694642752409,0.0627855136990547,0.0749848335981369
"Mining",0.0484996996819973,0.0719943195581436,0.112483948469162,0.18948769569397
"Mining",0.0447914861142635,0.0406929589807987,0.0408876538276672,0.0499801337718964
"Mining",0.0399999991059303,0.0493999943137169,0.0607999935746193,0.182599991559982
"Mining",0.0617947727441788,0.0617960393428802,0.0758859515190125,0.0793945863842964
"Mining",0.0580994635820389,0.0632916614413261,0.0774940997362137,0.0851838067173958
"Mining",0.0430976562201977,0.0515929944813251,0.0675926879048347,0.130882173776627
"Mining",0.0639954060316086,0.0805952399969101,0.115595154464245,0.139478951692581
"Mining",0.0558944940567017,0.0556974299252033,0.0671842023730278,0.0805913656949997
"Mining",0.0561934150755405,0.0602955967187881,0.0728869438171387,0.111282348632812
"Mining",0.100696258246899,0.13149505853653,0.200685232877731,0.21937569975853
"Mining",0.0564966313540936,0.0563992522656918,0.0669929012656212,0.0792826563119888
"Mining",0.0720962956547737,0.0925942808389664,0.124089725315571,0.164077073335648
"Mining",0.0473950579762459,0.0589936040341854,0.108693227171898,0.134695619344711
"Mining",0.0507956594228745,0.0438922978937626,0.047494325786829,0.0356857404112816
"Mining",0.0499985627830029,0.074796698987484,0.0842834934592247,0.0507811345160007
"Mining",0.0641989782452583,0.0626963004469872,0.077685572206974,0.0734831988811493
"Mining",0.0520996041595936,0.0711908116936684,0.138389408588409,0.165284708142281
"Mining",0.0442933030426502,0.0393909551203251,0.0437997914850712,0.0431866459548473
"Mining",0.0964982807636261,0.122293494641781,0.154586136341095,0.209175750613213
"Mining",0.0971958115696907,0.122399605810642,0.159693941473961,0.170079678297043
"Mining",0.0474990010261536,0.0570962354540825,0.0816927030682564,0.152997806668282
"Mining",0.0669932141900063,0.0654987618327141,0.077789843082428,0.0815964788198471
"Mining",0.0600965358316898,0.0587951578199863,0.0757904127240181,0.0799835324287415
"Mining",0.0726984143257141,0.0828943327069283,0.102686762809753,0.0992759019136429
"Mining",0.0437951274216175,0.0420917645096779,0.0433999300003052,0.0732920244336128
"Mining",0.0658928453922272,0.0693951919674873,0.0939850807189941,0.102583520114422
"Mining",0.0457964949309826,0.0581997856497765,0.0817971602082253,0.146486431360245
"Mining",0.0597976073622704,0.0589936040341854,0.0713829919695854,0.0749848335981369
"Mining",0.0340913571417332,0.0396958403289318,0.0372973792254925,0.268391907215118
"Mining",0.0777971670031548,0.102894090116024,0.128695964813232,0.178587257862091
"Mining",0.0741972401738167,0.111993998289108,0.162798672914505,0.222580596804619
"Mining",0.0734957307577133,0.0947914943099022,0.128695964813232,0.145977899432182
"Mining",0.167097866535187,0.195596516132355,0.249695062637329,0.263291954994202
"Mining",0.0923959612846375,0.119394361972809,0.150297731161118,0.20148116350174
"Mining",0.0868946462869644,0.126392900943756,0.172987625002861,0.21639908850193
"Mining",0.0473993420600891,0.0588919706642628,0.0869956389069557,0.116088844835758
"Mining",0.0453979633748531,0.0595937818288803,0.0699919313192368,0.0317894816398621
"Mining",0.0697959288954735,0.0841915458440781,0.0949932560324669,0.172279953956604
"Mining",0.109598740935326,0.140992224216461,0.210592210292816,0.243477046489716
"Mining",0.050098218023777,0.0561959631741047,0.0544836409389973,0.178574904799461
"Mining",0.0830996558070183,0.100095994770527,0.134191021323204,0.140281081199646
"Mining",0.0642985478043556,0.0626963004469872,0.0769899636507034,0.0818784609436989
"Mining",0.0696920827031136,0.0728945732116699,0.0796850025653839,0.0732796564698219
"Mining",0.0550999939441681,0.0798000022768974,0.109899990260601,0.0754999965429306
"Mining",0.0590958259999752,0.0550972409546375,0.0662888139486313,0.0627883598208427
"Mining",0.0511942431330681,0.0483936592936516,0.0569957569241524,0.0630913227796555
"Mining",0.0975982025265694,0.102792307734489,0.118794515728951,0.111587896943092
"Mining",0.0543956384062767,0.0709923803806305,0.0930980071425438,0.174097925424576
"Mining",0.118799202144146,0.137191385030746,0.173484086990356,0.187084227800369
"Mining",0.0505964010953903,0.0655955374240875,0.102990947663784,0.125082150101662
"Mining",0.0392984598875046,0.0425951406359673,0.0597863830626011,0.109477244317532
"Mining",0.0421999990940094,0.0513999983668327,0.0620999932289124,0.248799994587898
"Mining",0.0542960315942764,0.0637940615415573,0.0937928184866905,0.144296422600746
"Mining",0.0329999998211861,0.0327999964356422,0.0431999936699867,0.111999988555908
"Mining",0.0670970380306244,0.0664958208799362,0.0855874344706535,0.0888857617974281
"Mining",0.0610971935093403,0.059797041118145,0.0752863585948944,0.0825886502861977
"Mining",0.0381998084485531,0.0465942360460758,0.0631921142339706,0.131197199225426
"Mining",0.0427944213151932,0.0444924794137478,0.0633853301405907,0.163376584649086
"Mining",0.091395728290081,0.119998469948769,0.160894423723221,0.189983710646629
"Mining",0.0274999402463436,0.0286987666040659,0.032698281109333,0.11818665266037
"Mining",0.0439944006502628,0.0439987741410732,0.0582997910678387,0.0884790495038033
"Mining",0.0565962456166744,0.0864953026175499,0.153089210391045,0.189283952116966
"Mining",0.0470961220562458,0.0523916333913803,0.0740950927138329,0.111981831490993
"Mining",0.0723952651023865,0.0920907333493233,0.121489770710468,0.152083516120911
"Mining",0.0696920827031136,0.0685916766524315,0.0805889070034027,0.0885913595557213
"Mining",0.0627997294068336,0.0939928889274597,0.174698263406754,0.212482333183289
"Mining",0.0511999949812889,0.0680999979376793,0.0898999944329262,0.222399994730949
"Mining",0.0473993420600891,0.0536984466016293,0.082796648144722,0.158086135983467
"Mining",0.0776975303888321,0.0854982435703278,0.0978881493210793,0.0978785753250122
"Mining",0.0496953539550304,0.0459929294884205,0.0516845472157001,0.0604861341416836
"Mining",0.0616951063275337,0.0644968599081039,0.0895862057805061,0.094887338578701
"Mining",0.0344942361116409,0.0412931330502033,0.0414961613714695,0.178880989551544
"Mining",0.0701987743377686,0.0826911553740501,0.0966969355940819,0.0934765040874481
"Mining",0.05519999563694,0.0888999924063683,0.0901999995112419,0.0475000031292439
"Mining",0.0407973453402519,0.0538920797407627,0.066888615489006,0.219998627901077
"Mining",0.0554959326982498,0.0643951967358589,0.0649934709072113,0.20187520980835
"Mining",0.0422999933362007,0.0531999990344048,0.0675999969244003,0.218299999833107
"Mining",0.0688991695642471,0.080198310315609,0.109484635293484,0.140687495470047
"Mining",0.0661960691213608,0.0662925913929939,0.0845962837338448,0.0855791792273521
"Mining",0.0763938426971436,0.0938913896679878,0.119794256985188,0.117883510887623
"Mining",0.0860974118113518,0.109495796263218,0.163087353110313,0.192590460181236
"Mining",0.0459999963641167,0.0458999946713448,0.0390999987721443,0.0413000024855137
"Mining",0.0444999933242798,0.0549999997019768,0.084599994122982,0.171999990940094
"Mining",0.107597179710865,0.130995139479637,0.172083899378777,0.193391785025597
"Mining",0.0439944006502628,0.0487905479967594,0.0706961378455162,0.123796761035919
"Mining",0.0470961220562458,0.049695648252964,0.0594993680715561,0.156775772571564
"Mining",0.0586972795426846,0.0552908778190613,0.0697835385799408,0.0680782943964005
"Mining",0.0510946065187454,0.0475950315594673,0.0559875071048737,0.0550796091556549
"Mining",0.0590958259999752,0.0848933383822441,0.131094455718994,0.172775536775589
"Mining",0.0551970340311527,0.083097517490387,0.0943933054804802,0.278693914413452
"Mining",0.0627997294068336,0.0607989579439163,0.0757904127240181,0.0792934596538544
"Mining",0.0411999970674515,0.0498999953269958,0.0646999999880791,0.180399999022484
"Mining",0.0422962196171284,0.0523916333913803,0.0713915675878525,0.173995956778526
"Mining",0.0372927412390709,0.0452959276735783,0.0354892760515213,0.273899108171463
"Mining",0.0450990572571754,0.0558910705149174,0.0874912589788437,0.140178486704826
"Mining",0.0502974689006805,0.0479967258870602,0.056587353348732,0.0654943957924843
"Mining",0.0518999993801117,0.0663999989628792,0.087399996817112,0.218199983239174
"Mining",0.0694970041513443,0.0925942808389664,0.131391778588295,0.20748408138752
"Mining",0.0736949518322945,0.0847917273640633,0.108693227171898,0.122984930872917
"Urban",0.0536938197910786,0.0632916614413261,0.0619858205318451,0.216093957424164
"Urban",0.0694927796721458,0.0900963991880417,0.0823885202407837,0.0359886102378368
"Urban",0.0572980232536793,0.0572995245456696,0.0771983563899994,0.142379865050316
"Urban",0.0730970054864883,0.0945930629968643,0.116195447742939,0.0851946622133255
"Urban",0.0629990175366402,0.0630932524800301,0.0749906674027443,0.147096499800682
"Urban",0.0454993769526482,0.0517942607402802,0.093298926949501,0.131798252463341
"Urban",0.0908998996019363,0.105297543108463,0.140696495771408,0.204490542411804
"Urban",0.0592952035367489,0.0577932484447956,0.0884908884763718,0.138880997896194
"Urban",0.0634971484541893,0.0614959411323071,0.0845962837338448,0.119992725551128
"Urban",0.0875921100378036,0.0965919941663742,0.127496406435966,0.164077073335648
"Urban",0.0578915737569332,0.0628947764635086,0.09248998016119,0.131898194551468
"Urban",0.0854953825473785,0.0824926346540451,0.103086784482002,0.178880989551544
"Urban",0.0571983829140663,0.0579965189099312,0.0660974159836769,0.156483337283134
"Urban",0.0552966445684433,0.0574931725859642,0.0715914070606232,0.116980157792568
"Urban",0.0627997294068336,0.0612926930189133,0.0829966738820076,0.115085192024708
"Urban",0.0627997294068336,0.0585918687283993,0.0954974815249443,0.126086965203285
"Urban",0.111492082476616,0.12599191069603,0.157783389091492,0.156775772571564
"Urban",0.0537934824824333,0.0528998114168644,0.0604906231164932,0.190886721014977
"Urban",0.0537934824824333,0.0633933395147324,0.0959843248128891,0.163580045104027
"Urban",0.0956929475069046,0.114597380161285,0.176593244075775,0.223280191421509
"Urban",0.0605990402400494,0.0586935132741928,0.128288447856903,0.160591006278992
"Urban",0.141296252608299,0.148797959089279,0.148498967289925,0.145087048411369
"Urban",0.0574973076581955,0.0558958947658539,0.083283856511116,0.104287624359131
"Urban",0.0688991695642471,0.0806968733668327,0.108893394470215,0.203286841511726
"Urban",0.0663996636867523,0.0719943195581436,0.0822840556502342,0.151281848549843
"Urban",0.0611968412995338,0.0558910705149174,0.0662974268198013,0.0811775326728821
"Urban",0.0516924224793911,0.0653923600912094,0.0823969841003418,0.189780026674271
"Urban",0.0951951965689659,0.110391899943352,0.135693848133087,0.183776959776878
"Urban",0.0608937479555607,0.0702905580401421,0.0829966738820076,0.197283729910851
"Urban",0.0565962456166744,0.0536936409771442,0.0764857903122902,0.110786579549313
"Urban",0.092296302318573,0.117099702358246,0.187495946884155,0.231076687574387
"Urban",0.0846981033682823,0.0981985181570053,0.128695964813232,0.241098389029503
"Urban",0.0737987235188484,0.0746951326727867,0.0847962126135826,0.0877907797694206
"Urban",0.0497949980199337,0.0539985150098801,0.0550920851528645,0.15338046848774
"Urban",0.0825971215963364,0.109195679426193,0.158384919166565,0.231991857290268
"Urban",0.0511942431330681,0.0547971650958061,0.0601862780749798,0.189385950565338
"Urban",0.055699996650219,0.0594999939203262,0.0620999932289124,0.209199994802475
"Urban",0.0978979170322418,0.100299313664436,0.145282730460167,0.152997806668282
"Urban",0.0628993287682533,0.0687997415661812,0.0926982834935188,0.142278328537941
"Urban",0.136194080114365,0.132999509572983,0.175491690635681,0.214186534285545
"Urban",0.101493716239929,0.130496814846992,0.173683062195778,0.19457483291626
"Urban",0.0708963051438332,0.0839978381991386,0.106989800930023,0.147479459643364
"Urban",0.0711994916200638,0.0903965160250664,0.148994609713554,0.194994196295738
"Urban",0.138098120689392,0.154397264122963,0.180298328399658,0.182085663080215
"Urban",0.0924954786896706,0.117196455597878,0.154897198081017,0.191484346985817
"Urban",0.112193778157234,0.123992189764977,0.163287058472633,0.156483337283134
"Urban",0.130396842956543,0.14539098739624,0.175793156027794,0.210192799568176
"Urban",0.0692977458238602,0.0636981576681137,0.0737909078598022,0.134976848959923
"Urban",0.073595255613327,0.0963983610272408,0.104590535163879,0.174975901842117
"Urban",0.079395703971386,0.0975942090153694,0.139796897768974,0.169799134135246
"Urban",0.0705931857228279,0.0713941007852554,0.0954890996217728,0.139886677265167
"Urban",0.073595255613327,0.0750967711210251,0.0800847634673119,0.133882850408554
"Urban",0.0950952842831612,0.103591211140156,0.131094455718994,0.136794686317444
"Urban",0.0691981017589569,0.0799950733780861,0.087699681520462,0.206886097788811
"Urban",0.080097496509552,0.0715973153710365,0.0845962837338448,0.149476423859596
"Urban",0.0675953775644302,0.0665974766016006,0.0705833435058594,0.10887910425663
"Urban",0.121598482131958,0.0933974534273148,0.111188814043999,0.261180847883224
"Urban",0.0828918144106865,0.0779912993311882,0.100591585040092,0.160374909639359
"Urban",0.0837968438863754,0.10309686511755,0.176994040608406,0.193875312805176
"Urban",0.127395138144493,0.136591821908951,0.174490928649902,0.168286323547363
"Urban",0.0624922513961792,0.0649905800819397,0.120290473103523,0.137876510620117
"Urban",0.0522988587617874,0.0556974299252033,0.058499775826931,0.173780530691147
"Urban",0.0723952651023865,0.0796997845172882,0.102990947663784,0.173983961343765
"Urban",0.0980966910719872,0.119795322418213,0.195796862244606,0.237893313169479
"Urban",0.0691981017589569,0.0735915526747704,0.102686762809753,0.151879593729973
"Urban",0.0568952299654484,0.0552956759929657,0.0850916355848312,0.152692392468452
"Urban",0.0654942989349365,0.0654987618327141,0.0797978043556213,0.134887307882309
"Urban",0.0803961977362633,0.0854935422539711,0.0906903892755508,0.14418537914753
"Urban",0.0743923559784889,0.079191692173481,0.0956973433494568,0.153481602668762
"Urban",0.0525999963283539,0.0558999925851822,0.0661999955773354,0.120999991893768
"Urban",0.0531999543309212,0.0570962354540825,0.103990659117699,0.131785243749619
"Urban",0.0706927999854088,0.079191692173481,0.117994904518127,0.178283080458641
"Urban",0.0543999001383781,0.059797041118145,0.0677924081683159,0.189182221889496
"Urban",0.0665947124361992,0.0660941451787949,0.0928980633616447,0.141882866621017
"Urban",0.0555965267121792,0.0567985586822033,0.090898223221302,0.140597507357597
"Urban",0.0851960480213165,0.0951933190226555,0.119098767638206,0.19818702340126
"Urban",0.06379184871912,0.0656971484422684,0.101582765579224,0.147377982735634
"Urban",0.0849969908595085,0.116596326231956,0.206993103027344,0.226281717419624
"Urban",0.102598048746586,0.0825944542884827,0.0987918972969055,0.172483533620834
"Urban",0.0907936170697212,0.0940948650240898,0.138590097427368,0.171987175941467
"Urban",0.0990975424647331,0.112192131578922,0.142284795641899,0.144681751728058
"Urban",0.0824933424592018,0.0976908877491951,0.135197684168816,0.22148685157299
"Urban",0.0903949588537216,0.0989973172545433,0.129887446761131,0.149081960320473
"Urban",0.0589919202029705,0.0811953842639923,0.122593104839325,0.198479369282722
"Urban",0.0610971935093403,0.0601987689733505,0.0771983563899994,0.142976835370064
"Urban",0.0669932141900063,0.0770910903811455,0.0850916355848312,0.211286693811417
"Urban",0.0493921488523483,0.055397342890501,0.0612988285720348,0.187185809016228
"Urban",0.108497999608517,0.122995175421238,0.141396626830101,0.170385405421257
"Urban",0.139395207166672,0.151494905352592,0.175292044878006,0.201379060745239
"Urban",0.0694970041513443,0.0841915458440781,0.102199696004391,0.21937569975853
"Urban",0.0448999926447868,0.0545999929308891,0.0766999945044518,0.209999993443489
"Urban",0.150496050715446,0.174196049571037,0.22439631819725,0.249288842082024
"Urban",0.0679981932044029,0.0668927580118179,0.0857958644628525,0.149780571460724
"Urban",0.118592865765095,0.125497430562973,0.187889382243156,0.274586170911789
